txn_id,property_id,sale_price,sale_date,price_per_sqft,transaction_type,sale_year,sale_month,sale_quarter
2836,1146,12567725.62,2022-08-15,6593.77,Resale,2022,8,3
2837,1146,13493222.04,2019-10-23,7079.34,Resale,2019,10,4
2838,1147,6633023.55,2021-05-21,7109.35,Resale,2021,5,2
2839,1147,6329276.07,2021-08-17,6783.79,Resale,2021,8,3
2840,1148,29415997.6,2019-10-29,7865.24,Sale,2019,10,4
2841,1148,33273807.6,2019-12-30,8896.74,Sale,2019,12,4
2842,1148,34576038.2,2020-08-02,9244.93,Resale,2020,8,3
2843,1148,31510659.4,2020-10-23,8425.31,Resale,2020,10,4
2844,1149,32128235.1,2019-08-14,19010.79,Sale,2019,8,3
2845,1149,40301125.8,2024-05-22,23846.82,Resale,2024,5,2
2846,1150,97302216.32,2023-07-01,10430.08,Sale,2023,7,3
2847,1151,7821413.44,2020-10-05,7586.24,Resale,2020,10,4
2848,1151,8964276.94,2020-07-27,8694.74,Resale,2020,7,3
2849,1151,10906928.38,2022-04-26,10578.98,Resale,2022,4,2
2850,1151,6509898.96,2018-09-12,6314.16,Resale,2018,9,3
2851,1152,5748754.0,2023-04-19,8899.0,Sale,2023,4,2
2852,1152,5443622.36,2018-07-27,8426.66,Resale,2018,7,3
2853,1152,6444670.42,2018-07-27,9976.27,Sale,2018,7,3
2854,1153,4788664.2,2018-07-30,8116.38,Resale,2018,7,3
2855,1154,40383954.1,2019-03-20,7973.14,Resale,2019,3,1
2856,1154,42560333.95,2020-02-17,8402.83,Resale,2020,2,1
2857,1154,31340092.7,2019-07-01,6187.58,Sale,2019,7,3
2858,1155,10130764.28,2018-12-16,5859.32,Sale,2018,12,4
2860,1155,10961479.62,2019-11-09,6339.78,Resale,2019,11,4
2861,1156,19968453.82,2023-06-21,12983.39,Resale,2023,6,2
2862,1157,34091590.65,2018-10-03,21508.89,Resale,2018,10,4
2863,1157,38626782.85,2023-10-09,24370.21,Sale,2023,10,4
2864,1157,32634753.75,2021-10-14,20589.75,Resale,2021,10,4
2865,1157,27863317.3,2020-11-02,17579.38,Sale,2020,11,4
2866,1158,35222362.82,2021-01-10,20953.22,Sale,2021,1,1
2867,1158,34715003.4,2020-02-25,20651.4,Sale,2020,2,1
2868,1158,27939127.74,2020-03-18,16620.54,Resale,2020,3,1
2869,1159,5003061.39,2022-01-13,9639.81,Sale,2022,1,1
2870,1159,3655083.45,2019-07-30,7042.55,Resale,2019,7,3
2871,1159,4008543.21,2018-10-03,7723.59,Resale,2018,10,4
2872,1159,4499018.97,2022-11-01,8668.63,Resale,2022,11,4
2873,1160,11962561.05,2022-12-05,11558.03,Sale,2022,12,4
2874,1161,40243530.54,2023-04-24,21428.93,Sale,2023,4,2
2875,1161,44072265.48,2024-05-06,23467.66,Sale,2024,5,2
2876,1161,42961954.32,2021-09-10,22876.44,Sale,2021,9,3
2877,1162,191593193.28,2020-01-01,19841.88,Sale,2020,1,1
2878,1162,150761638.56,2018-12-17,15613.26,Sale,2018,12,4
2879,1162,186703201.76,2019-02-25,19335.46,Resale,2019,2,1
2880,1163,73578952.2,2024-05-25,9960.6,Resale,2024,5,2
2881,1163,78296216.53,2023-08-26,10599.19,Sale,2023,8,3
2882,1164,4459609.44,2019-03-28,8446.23,Resale,2019,3,1
2883,1164,3667334.88,2018-01-29,6945.71,Sale,2018,1,1
2884,1164,3867636.96,2020-06-05,7325.07,Resale,2020,6,2
2885,1165,10138813.05,2024-06-22,9259.19,Sale,2024,6,2
2886,1165,7614268.65,2019-05-11,6953.67,Resale,2019,5,2
2887,1165,8618405.55,2019-11-21,7870.69,Resale,2019,11,4
2888,1165,10175287.5,2021-08-09,9292.5,Sale,2021,8,3
2889,1166,28623424.1,2019-05-10,8523.95,Sale,2019,5,2
2890,1167,6538103.19,2019-03-19,7052.97,Resale,2019,3,1
2891,1168,142754469.0,2018-06-25,16894.02,Sale,2018,6,2
2892,1168,144426977.5,2018-07-31,17091.95,Resale,2018,7,3
2893,1168,137866989.0,2021-06-12,16315.62,Resale,2021,6,2
2894,1169,12358778.88,2022-07-10,6896.64,Resale,2022,7,3
2895,1169,13687654.4,2021-05-02,7638.2,Sale,2021,5,2
2896,1169,16562255.36,2024-01-31,9242.33,Sale,2024,1,1
2897,1169,16034905.6,2023-03-13,8948.05,Sale,2023,3,1
2898,1170,64874096.91,2020-10-09,9135.91,Resale,2020,10,4
2899,1171,5666670.09,2021-09-01,7773.21,Sale,2021,9,3
2900,1171,6123075.12,2022-09-02,8399.28,Resale,2022,9,3
2901,1171,5746145.67,2021-01-23,7882.23,Sale,2021,1,1
2902,1171,6518688.84,2021-07-07,8941.96,Sale,2021,7,3
2903,1172,49935261.6,2019-04-11,8042.4,Sale,2019,4,2
2904,1172,51064616.61,2019-01-25,8224.29,Sale,2019,1,1
2905,1173,49454155.31,2018-09-10,8677.69,Resale,2018,9,3
2906,1173,45458985.34,2019-07-17,7976.66,Sale,2019,7,3
2907,1174,28074969.3,2022-01-11,6700.47,Resale,2022,1,1
2908,1175,19624718.28,2020-08-23,16546.98,Resale,2020,8,3
2909,1175,23213364.52,2020-01-20,19572.82,Resale,2020,1,1
2910,1176,36263588.76,2019-05-29,7411.32,Sale,2019,5,2
2911,1177,14101867.32,2022-06-05,24064.62,Sale,2022,6,2
2912,1177,15571819.02,2022-05-29,26573.07,Resale,2022,5,2
2913,1177,10676685.6,2018-12-01,18219.6,Sale,2018,12,4
2914,1178,13031173.76,2018-02-11,18510.19,Sale,2018,2,1
2915,1178,14503639.04,2021-07-06,20601.76,Sale,2021,7,3
2916,1179,32990918.8,2019-10-13,18617.9,Sale,2019,10,4
2918,1179,40791440.0,2022-12-12,23020.0,Sale,2022,12,4
2919,1180,17990934.48,2023-04-26,12188.98,Resale,2023,4,2
2920,1180,11458601.28,2018-05-02,7763.28,Resale,2018,5,2
2921,1180,14774538.6,2019-07-06,10009.85,Sale,2019,7,3
2922,1180,19493472.96,2024-01-02,13206.96,Resale,2024,1,1
2923,1181,17115510.0,2022-06-07,9836.5,Resale,2022,6,2
2924,1181,15459099.6,2021-05-23,8884.54,Sale,2021,5,2
2925,1181,16312865.4,2024-01-18,9375.21,Resale,2024,1,1
2926,1181,15512082.6,2023-06-17,8914.99,Sale,2023,6,2
2927,1182,137240588.21,2018-06-12,17844.31,Resale,2018,6,2
2928,1183,5880758.4,2020-01-02,10209.65,Resale,2020,1,1
2929,1183,5972578.56,2018-08-01,10369.06,Sale,2018,8,3
2930,1183,6553416.96,2020-09-14,11377.46,Sale,2020,9,3
2931,1184,49627078.34,2022-02-26,8788.22,Sale,2022,2,1
2932,1185,44550698.3,2023-07-13,11315.9,Sale,2023,7,3
2933,1186,9003275.48,2023-03-08,5756.57,Sale,2023,3,1
2934,1186,11333619.84,2021-11-12,7246.56,Resale,2021,11,4
2935,1186,11370514.6,2020-01-19,7270.15,Resale,2020,1,1
2936,1187,28606498.3,2021-03-31,9763.31,Sale,2021,3,1
2937,1187,29050598.4,2022-11-25,9914.88,Sale,2022,11,4
2938,1187,22192406.0,2019-12-30,7574.2,Resale,2019,12,4
2939,1188,9734139.78,2020-08-16,7008.02,Resale,2020,8,3
2940,1188,11196756.78,2020-01-29,8061.02,Sale,2020,1,1
2941,1188,13419115.11,2024-03-25,9660.99,Sale,2024,3,1
2942,1188,11170532.46,2024-03-08,8042.14,Sale,2024,3,1
2943,1189,7920465.49,2022-04-11,8909.41,Sale,2022,4,2
2944,1189,7671012.09,2019-11-13,8628.81,Resale,2019,11,4
2945,1190,21506627.45,2023-10-15,6908.65,Sale,2023,10,4
2946,1190,25803470.22,2023-05-13,8288.94,Sale,2023,5,2
2947,1190,24697576.97,2021-01-28,7933.69,Sale,2021,1,1
2948,1190,22689878.75,2020-08-09,7288.75,Resale,2020,8,3
2949,1191,32360313.09,2020-08-04,11108.93,Sale,2020,8,3
2950,1191,27956206.65,2023-11-05,9597.05,Resale,2023,11,4
2951,1191,31351599.45,2024-06-28,10762.65,Sale,2024,6,2
2952,1191,28362715.8,2018-10-17,9736.6,Sale,2018,10,4
2953,1192,69610136.19,2024-06-27,9739.77,Sale,2024,6,2
2954,1192,70588846.37,2018-11-28,9876.71,Sale,2018,11,4
2955,1192,79998157.75,2021-07-29,11193.25,Sale,2021,7,3
2956,1192,82658628.5,2021-07-03,11565.5,Resale,2021,7,3
2957,1193,6719152.08,2021-11-18,7794.84,Sale,2021,11,4
2958,1194,10414420.52,2018-01-14,7428.26,Resale,2018,1,1
2959,1194,10963443.72,2023-05-18,7819.86,Resale,2023,5,2
2960,1194,9325851.64,2018-01-26,6651.82,Resale,2018,1,1
2961,1194,13405237.02,2024-05-08,9561.51,Resale,2024,5,2
2962,1195,3986842.2,2020-03-21,6994.46,Resale,2020,3,1
2963,1195,5322756.9,2023-02-12,9338.17,Resale,2023,2,1
2964,1195,4474802.1,2023-08-29,7850.53,Resale,2023,8,3
2965,1195,5107103.1,2022-08-26,8959.83,Sale,2022,8,3
2966,1196,22082735.28,2020-08-31,24373.88,Sale,2020,8,3
2967,1197,10885048.5,2024-06-28,7506.93,Resale,2024,6,2
2968,1197,9399480.0,2018-10-26,6482.4,Resale,2018,10,4
2969,1197,10329321.5,2024-03-12,7123.67,Resale,2024,3,1
2970,1198,11169620.3,2021-02-12,6903.35,Sale,2021,2,1
2971,1198,12087058.66,2019-10-30,7470.37,Resale,2019,10,4
2972,1198,11768765.7,2021-09-25,7273.65,Resale,2021,9,3
2973,1199,11185382.6,2020-03-14,8538.46,Sale,2020,3,1
2974,1200,8748096.6,2021-09-03,11073.54,Sale,2021,9,3
2975,1201,56398198.56,2021-04-19,21075.56,Sale,2021,4,2
2976,1201,52350106.32,2022-08-21,19562.82,Sale,2022,8,3
2977,1201,61513666.92,2021-12-22,22987.17,Sale,2021,12,4
2978,1202,9085920.04,2018-04-17,9328.46,Resale,2018,4,2
2979,1203,4778641.17,2021-06-18,8672.67,Resale,2021,6,2
2980,1203,4648131.31,2019-03-16,8435.81,Sale,2019,3,1
2981,1203,4105897.72,2022-10-23,7451.72,Sale,2022,10,4
2982,1203,5141463.65,2022-07-05,9331.15,Resale,2022,7,3
2983,1204,1897063.49,2021-10-04,7381.57,Sale,2021,10,4
2984,1205,75138493.0,2018-09-23,15719.35,Resale,2018,9,3
2985,1205,86747583.4,2020-08-30,18148.03,Resale,2020,8,3
2986,1205,106421203.0,2019-08-07,22263.85,Sale,2019,8,3
2987,1206,5707525.68,2020-12-04,8807.91,Sale,2020,12,4
2988,1206,5155766.64,2022-09-16,7956.43,Resale,2022,9,3
2989,1207,8122184.48,2018-06-11,9857.02,Sale,2018,6,2
2990,1207,9006970.96,2019-12-08,10930.79,Sale,2019,12,4
2991,1207,10834380.48,2024-02-11,13148.52,Sale,2024,2,1
2992,1207,8142941.04,2019-07-28,9882.21,Sale,2019,7,3
2993,1208,21197461.39,2018-09-16,10186.19,Sale,2018,9,3
2994,1208,24140994.27,2021-12-18,11600.67,Resale,2021,12,4
2995,1208,19843209.02,2022-12-21,9535.42,Resale,2022,12,4
2996,1208,19402640.51,2019-07-24,9323.71,Sale,2019,7,3
2997,1209,6796799.64,2019-10-23,6928.44,Resale,2019,10,4
2998,1210,14507271.38,2022-09-30,25406.78,Sale,2022,9,3
2999,1210,12430767.07,2023-08-02,21770.17,Sale,2023,8,3
3000,1210,9350284.88,2018-10-16,16375.28,Sale,2018,10,4
3001,1211,13305714.9,2020-04-23,8805.9,Sale,2020,4,2
3002,1211,11560978.31,2019-03-07,7651.21,Sale,2019,3,1
3003,1211,18030007.5,2024-01-01,11932.5,Resale,2024,1,1
3004,1212,66801725.76,2020-09-13,9037.03,Sale,2020,9,3
3005,1212,77358536.64,2022-11-05,10465.17,Resale,2022,11,4
3006,1213,12264287.73,2018-04-18,10211.73,Sale,2018,4,2
3007,1213,10247892.8,2020-08-20,8532.8,Sale,2020,8,3
3008,1213,16276972.85,2023-09-18,13552.85,Sale,2023,9,3
3009,1214,12392085.7,2022-09-07,6892.15,Resale,2022,9,3
3010,1214,17058219.34,2024-02-20,9487.33,Resale,2024,2,1
3011,1215,26650138.01,2018-06-03,14019.01,Sale,2018,6,2
3012,1216,49701720.42,2018-10-05,7037.91,Sale,2018,10,4
3013,1216,48745596.24,2021-06-01,6902.52,Sale,2021,6,2
3014,1217,17307553.56,2018-04-08,11080.38,Sale,2018,4,2
3015,1217,15925261.66,2023-01-08,10195.43,Sale,2023,1,1
3016,1217,13419329.44,2019-07-06,8591.12,Resale,2019,7,3
3017,1218,39160703.43,2018-09-14,6917.63,Resale,2018,9,3
3018,1218,46434352.5,2024-03-03,8202.5,Resale,2024,3,1
3019,1218,51853344.75,2023-12-23,9159.75,Resale,2023,12,4
3020,1218,37696429.17,2020-02-24,6658.97,Sale,2020,2,1
3021,1219,16334099.04,2021-02-27,6944.77,Resale,2021,2,1
3022,1220,15565627.44,2020-05-08,7814.07,Sale,2020,5,2
3023,1221,7309726.84,2021-02-21,9069.14,Sale,2021,2,1
3024,1222,21314053.5,2023-07-23,12256.5,Resale,2023,7,3
3025,1222,19374512.02,2020-05-22,11141.18,Sale,2020,5,2
3026,1222,19693722.86,2021-06-10,11324.74,Resale,2021,6,2
3027,1223,23008926.77,2019-03-04,10276.43,Sale,2019,3,1
3028,1223,19215612.97,2022-08-12,8582.23,Resale,2022,8,3
3029,1224,9872975.28,2018-07-04,6139.91,Sale,2018,7,3
3030,1225,6296427.8,2022-06-07,10855.91,Sale,2022,6,2
3031,1225,6131069.8,2018-09-26,10570.81,Sale,2018,9,3
3032,1225,5729924.4,2021-04-12,9879.18,Sale,2021,4,2
3033,1226,16060971.85,2019-05-15,13809.95,Sale,2019,5,2
3034,1226,21726096.04,2021-10-09,18681.08,Resale,2021,10,4
3035,1227,61335191.58,2023-02-08,8377.98,Resale,2023,2,1
3037,1227,74365400.22,2023-04-19,10157.82,Sale,2023,4,2
3038,1228,2933499.74,2020-08-08,6363.34,Resale,2020,8,3
3039,1228,4215651.38,2022-09-30,9144.58,Resale,2022,9,3
3040,1229,11007815.57,2018-12-15,5647.93,Resale,2018,12,4
3041,1229,18549724.44,2022-03-28,9517.56,Sale,2022,3,1
3042,1230,5846189.04,2024-03-18,8547.06,Resale,2024,3,1
3043,1230,5447499.12,2023-07-05,7964.18,Resale,2023,7,3
3044,1230,6146184.6,2023-05-05,8985.65,Resale,2023,5,2
3045,1230,4846646.16,2022-02-28,7085.74,Sale,2022,2,1
3046,1231,18114467.0,2023-08-11,9728.5,Resale,2023,8,3
3047,1231,15964825.24,2023-03-19,8574.02,Sale,2023,3,1
3048,1232,7882812.96,2020-05-22,6760.56,Sale,2020,5,2
3049,1232,9749170.86,2023-12-24,8361.21,Sale,2023,12,4
3050,1233,76689456.16,2019-10-21,16585.09,Sale,2019,10,4
3051,1233,95963999.04,2021-02-11,20753.46,Resale,2021,2,1
3052,1233,97017438.72,2020-07-09,20981.28,Sale,2020,7,3
3053,1233,71003739.52,2021-01-31,15355.48,Resale,2021,1,1
3054,1234,74077524.9,2020-11-01,11400.05,Resale,2020,11,4
3055,1235,49789681.26,2023-08-16,25691.27,Resale,2023,8,3
3056,1235,35256774.3,2023-09-20,18192.35,Sale,2023,9,3
3057,1235,34408627.98,2023-02-12,17754.71,Sale,2023,2,1
3058,1236,22961339.59,2019-04-10,21007.63,Sale,2019,4,2
3059,1236,27922619.61,2023-08-05,25546.77,Resale,2023,8,3
3060,1236,24950993.07,2021-06-30,22827.99,Sale,2021,6,2
3061,1237,8615407.47,2019-03-15,6149.47,Resale,2019,3,1
3062,1237,15546728.88,2023-06-08,11096.88,Resale,2023,6,2
3063,1238,47868768.5,2020-02-29,18333.5,Sale,2020,2,1
3064,1238,65754092.39,2024-01-19,25183.49,Resale,2024,1,1
3065,1238,54228120.1,2020-09-03,20769.1,Resale,2020,9,3
3066,1239,8075417.07,2018-05-16,7742.49,Resale,2018,5,2
3067,1239,8119963.6,2021-02-16,7785.2,Resale,2021,2,1
3068,1240,38204630.0,2020-08-22,21166.0,Sale,2020,8,3
3069,1240,41846091.15,2023-01-10,23183.43,Sale,2023,1,1
3070,1241,5193463.45,2020-10-27,6234.65,Sale,2020,10,4
3071,1241,4845885.87,2022-08-09,5817.39,Sale,2022,8,3
3072,1241,7066372.32,2023-10-17,8483.04,Resale,2023,10,4
3073,1242,43794699.28,2023-02-12,9717.04,Sale,2023,2,1
3074,1242,44803546.16,2019-07-29,9940.88,Sale,2019,7,3
3075,1242,53673186.95,2023-04-02,11908.85,Sale,2023,4,2
3076,1242,48579060.06,2021-12-25,10778.58,Sale,2021,12,4
3077,1243,28026984.74,2024-04-08,7723.06,Resale,2024,4,2
3078,1243,29705252.08,2020-02-01,8185.52,Sale,2020,2,1
3079,1243,29420230.42,2021-11-19,8106.98,Resale,2021,11,4
3080,1243,23887384.44,2021-11-27,6582.36,Resale,2021,11,4
3081,1244,8165791.48,2021-08-02,26512.31,Resale,2021,8,3
3082,1244,6376443.92,2021-03-02,20702.74,Sale,2021,3,1
3083,1245,36456908.6,2023-10-16,19653.32,Resale,2023,10,4
3084,1245,39456870.25,2023-02-11,21270.55,Resale,2023,2,1
3085,1245,35547420.65,2023-08-24,19163.03,Sale,2023,8,3
3086,1245,41167161.7,2019-07-09,22192.54,Sale,2019,7,3
3087,1246,37658142.04,2018-06-08,20333.77,Resale,2018,6,2
3088,1247,5585224.8,2018-02-07,9798.64,Resale,2018,2,1
3089,1247,5469281.1,2018-03-30,9595.23,Resale,2018,3,1
3090,1248,14454155.14,2018-10-06,7473.71,Sale,2018,10,4
3091,1248,12938305.28,2019-12-13,6689.92,Resale,2019,12,4
3092,1248,16378659.2,2022-07-07,8468.8,Sale,2022,7,3
3093,1248,14069347.16,2022-12-22,7274.74,Resale,2022,12,4
3094,1249,27501452.1,2024-01-11,9344.7,Sale,2024,1,1
3095,1249,25622111.16,2021-02-18,8706.12,Sale,2021,2,1
3097,1249,25933833.72,2024-03-10,8812.04,Resale,2024,3,1
3098,1250,8048558.2,2023-06-04,8617.3,Sale,2023,6,2
3099,1250,7818887.6,2023-11-08,8371.4,Resale,2023,11,4
3100,1250,6430393.86,2020-11-19,6884.79,Resale,2020,11,4
3101,1250,6890220.74,2019-09-03,7377.11,Resale,2019,9,3
3102,1251,14392491.29,2021-04-12,9718.09,Resale,2021,4,2
3103,1251,14786955.64,2023-08-01,9984.44,Sale,2023,8,3
3105,1252,19982769.84,2023-04-10,26327.76,Sale,2023,4,2
3106,1252,13440516.21,2019-04-16,17708.19,Sale,2019,4,2
3107,1253,6196295.7,2023-08-19,11603.55,Resale,2023,8,3
3108,1254,6577167.39,2018-02-26,7710.63,Sale,2018,2,1
3109,1254,6722859.79,2020-09-19,7881.43,Sale,2020,9,3
3110,1254,7494065.62,2021-08-29,8785.54,Resale,2021,8,3
3111,1254,6311756.44,2018-07-12,7399.48,Resale,2018,7,3
3112,1255,1883314.73,2020-07-07,7001.17,Sale,2020,7,3
3113,1255,2413777.35,2023-03-14,8973.15,Sale,2023,3,1
3114,1255,1638796.42,2019-07-06,6092.18,Resale,2019,7,3
3115,1256,3880419.32,2022-09-30,11688.01,Resale,2022,9,3
3116,1256,3316802.84,2020-11-16,9990.37,Sale,2020,11,4
3117,1256,3201698.44,2020-05-25,9643.67,Sale,2020,5,2
3118,1256,2845887.4,2020-12-04,8571.95,Sale,2020,12,4
3119,1257,23460693.9,2023-03-16,11884.85,Resale,2023,3,1
3120,1258,22055745.69,2020-12-05,20253.21,Resale,2020,12,4
3121,1258,23972679.72,2024-06-07,22013.48,Sale,2024,6,2
3122,1259,79012048.46,2023-03-29,18915.98,Sale,2023,3,1
3123,1259,71211835.12,2021-03-03,17048.56,Sale,2021,3,1
3124,1259,77267273.79,2019-03-08,18498.27,Sale,2019,3,1
3125,1260,93923796.48,2019-01-17,19781.76,Resale,2019,1,1
3126,1261,23797854.36,2020-09-30,12317.73,Sale,2020,9,3
3127,1261,19369034.16,2020-10-10,10025.38,Sale,2020,10,4
3128,1261,15676112.76,2020-12-18,8113.93,Resale,2020,12,4
3129,1262,3757017.86,2022-03-03,7859.87,Sale,2022,3,1
3130,1262,4645624.64,2023-09-21,9718.88,Sale,2023,9,3
3131,1262,3023569.88,2019-11-12,6325.46,Resale,2019,11,4
3132,1262,4369832.98,2022-02-13,9141.91,Sale,2022,2,1
3133,1263,4944101.64,2018-08-21,9189.78,Sale,2018,8,3
3134,1263,5844008.86,2020-10-03,10862.47,Resale,2020,10,4
3135,1263,6632716.86,2020-09-18,12328.47,Resale,2020,9,3
3136,1263,4453881.42,2021-01-14,8278.59,Sale,2021,1,1
3137,1264,14501203.98,2021-12-21,8495.14,Resale,2021,12,4
3138,1264,14260226.79,2023-04-06,8353.97,Resale,2023,4,2
3139,1265,32709370.73,2021-09-16,7319.17,Sale,2021,9,3
3140,1266,28142437.87,2019-07-20,18849.59,Resale,2019,7,3
3141,1266,34266813.45,2019-01-10,22951.65,Sale,2019,1,1
3142,1266,34920523.5,2020-04-21,23389.5,Sale,2020,4,2
3143,1266,20421940.78,2018-10-27,13678.46,Resale,2018,10,4
3144,1267,113065174.02,2019-03-24,17317.38,Sale,2019,3,1
3145,1267,138668451.65,2019-04-11,21238.85,Sale,2019,4,2
3146,1267,124248241.09,2019-07-18,19030.21,Sale,2019,7,3
3147,1268,3969401.4,2018-02-17,6485.95,Resale,2018,2,1
3148,1268,3423105.72,2019-02-24,5593.31,Sale,2019,2,1
3149,1268,4491449.64,2022-07-05,7338.97,Sale,2022,7,3
3151,1269,8130765.63,2019-06-11,5947.89,Sale,2019,6,2
3152,1269,8124764.5,2018-11-05,5943.5,Resale,2018,11,4
3153,1269,9523683.95,2020-12-20,6966.85,Sale,2020,12,4
3154,1270,26607547.05,2022-11-28,7323.85,Sale,2022,11,4
3155,1270,26322865.17,2022-02-06,7245.49,Sale,2022,2,1
3156,1270,36048442.5,2024-04-14,9922.5,Resale,2024,4,2
3157,1270,22306511.01,2019-07-12,6139.97,Resale,2019,7,3
3158,1271,6167330.4,2019-05-07,11172.7,Sale,2019,5,2
3159,1271,5802546.72,2022-08-04,10511.86,Sale,2022,8,3
3160,1271,6171199.92,2021-07-04,11179.71,Resale,2021,7,3
3161,1271,6193671.84,2021-01-11,11220.42,Sale,2021,1,1
3162,1272,22803452.31,2018-12-16,6245.81,Resale,2018,12,4
3163,1272,28969954.8,2021-09-11,7934.8,Resale,2021,9,3
3164,1272,26896296.33,2020-05-08,7366.83,Resale,2020,5,2
3165,1272,31505063.16,2021-07-21,8629.16,Sale,2021,7,3
3166,1273,5312864.9,2023-12-11,8959.3,Sale,2023,12,4
3167,1273,4684978.71,2022-02-19,7900.47,Sale,2022,2,1
3168,1273,5473395.93,2023-12-27,9230.01,Sale,2023,12,4
3169,1273,5097801.59,2021-01-09,8596.63,Resale,2021,1,1
3170,1274,14535021.7,2020-01-20,24635.63,Sale,2020,1,1
3171,1275,4639700.83,2020-03-09,7904.09,Resale,2020,3,1
3172,1275,5594949.41,2024-03-23,9531.43,Resale,2024,3,1
3173,1276,73141953.86,2021-11-25,8684.63,Sale,2021,11,4
3174,1276,58505949.6,2020-04-24,6946.8,Resale,2020,4,2
3175,1277,18638256.42,2023-09-12,7215.74,Sale,2023,9,3
3176,1277,20536503.12,2021-10-08,7950.64,Sale,2021,10,4
3177,1278,61549563.6,2021-07-18,8656.76,Sale,2021,7,3
3178,1278,68972830.2,2023-07-30,9700.82,Sale,2023,7,3
3179,1278,46529973.0,2023-01-22,6544.3,Sale,2023,1,1
3180,1278,61887075.3,2022-01-17,8704.23,Resale,2022,1,1
3182,1279,26304960.0,2020-01-11,8272.0,Resale,2020,1,1
3183,1279,30324798.0,2023-04-23,9536.1,Resale,2023,4,2
3184,1280,17037217.08,2023-05-31,18559.06,Resale,2023,5,2
3185,1280,21838228.56,2021-03-14,23788.92,Resale,2021,3,1
3187,1280,18368124.3,2020-12-19,20008.85,Sale,2020,12,4
3188,1281,28231593.36,2021-06-07,8399.76,Resale,2021,6,2
3189,1282,9484717.75,2018-08-05,10597.45,Sale,2018,8,3
3190,1282,8638199.9,2022-11-16,9651.62,Sale,2022,11,4
3191,1282,8668468.8,2022-05-03,9685.44,Sale,2022,5,2
3192,1283,80528045.28,2021-05-04,19100.58,Resale,2021,5,2
3193,1283,80799218.4,2019-05-31,19164.9,Resale,2019,5,2
3194,1283,94489750.88,2022-01-31,22412.18,Resale,2022,1,1
3195,1283,79351359.68,2020-05-01,18821.48,Resale,2020,5,2
3196,1284,6757852.5,2020-07-22,7017.5,Resale,2020,7,3
3197,1284,6907964.94,2021-04-03,7173.38,Resale,2021,4,2
3198,1284,5890093.2,2018-03-26,6116.4,Sale,2018,3,1
3199,1284,6023170.17,2019-07-27,6254.59,Sale,2019,7,3
3200,1285,41393809.8,2020-11-07,7124.58,Sale,2020,11,4
3202,1286,56017932.2,2020-11-03,7084.6,Resale,2020,11,4
3203,1286,44054720.27,2020-03-22,5571.61,Resale,2020,3,1
3204,1286,56024574.08,2018-06-28,7085.44,Sale,2018,6,2
3205,1287,5540891.4,2018-09-05,8395.29,Sale,2018,9,3
3206,1287,6206178.0,2019-08-02,9403.3,Resale,2019,8,3
3207,1287,7376166.6,2023-04-04,11176.01,Sale,2023,4,2
3208,1287,7149832.8,2022-12-09,10833.08,Sale,2022,12,4
3209,1288,62446186.04,2019-07-12,10986.31,Resale,2019,7,3
3210,1288,45431132.04,2019-03-03,7992.81,Resale,2019,3,1
3211,1288,48605248.16,2021-04-30,8551.24,Sale,2021,4,2
3212,1288,55002135.44,2019-05-25,9676.66,Resale,2019,5,2
3213,1289,7606794.8,2020-06-10,6846.8,Sale,2020,6,2
3214,1290,7024608.36,2018-08-29,6780.51,Sale,2018,8,3
3215,1290,8629403.44,2021-05-02,8329.54,Sale,2021,5,2
3216,1290,7591984.12,2023-09-14,7328.17,Resale,2023,9,3
3217,1291,4050245.34,2019-09-26,7957.26,Resale,2019,9,3
3218,1291,4251437.77,2024-03-30,8352.53,Resale,2024,3,1
3219,1291,3810577.6,2019-09-29,7486.4,Sale,2019,9,3
3220,1292,3680162.94,2019-01-07,8123.98,Resale,2019,1,1
3221,1292,4638647.52,2020-12-19,10239.84,Resale,2020,12,4
3222,1292,4554801.75,2020-12-11,10054.75,Resale,2020,12,4
3223,1292,4174136.79,2021-06-08,9214.43,Resale,2021,6,2
3224,1293,7793972.14,2023-02-13,7072.57,Sale,2023,2,1
3225,1293,8276714.26,2019-12-11,7510.63,Resale,2019,12,4
3226,1293,7586454.52,2020-03-01,6884.26,Sale,2020,3,1
3227,1294,16790069.44,2021-03-25,8601.47,Sale,2021,3,1
3228,1294,14707207.36,2022-12-05,7534.43,Sale,2022,12,4
3229,1294,19071840.32,2023-12-08,9770.41,Sale,2023,12,4
3230,1294,11918658.24,2019-06-28,6105.87,Sale,2019,6,2
3231,1295,97517922.52,2018-04-07,21181.13,Sale,2018,4,2
3232,1295,94758791.36,2020-05-23,20581.84,Sale,2020,5,2
3233,1295,107691335.28,2022-06-03,23390.82,Sale,2022,6,2
3234,1296,27658742.83,2022-05-07,7634.21,Sale,2022,5,2
3235,1296,35854294.9,2023-03-06,9896.3,Resale,2023,3,1
3236,1296,32669351.83,2021-01-13,9017.21,Sale,2021,1,1
